query_id,source,query_length_words,relevant_passages,pool_size
5ee7e963-6dc5-4119-997c-cc56487e7199,naturalqa,7,1,5
691b023a-d6ee-4b94-9a16-85e5208aefa1,naturalqa,8,2,5
5a2a4df1-b50b-4b0f-b7db-f092e643c906,naturalqa,9,1,5
bcad6a8a-c4e3-4a2f-aaa2-0c78e7b2cfff,naturalqa,8,1,5
a73e10fc-9148-4853-a407-d871a599342d,naturalqa,10,1,5
021fb235-0c79-40f0-ae6b-cce4d3cc08dd,naturalqa,9,1,5
2ae42b67-ae70-44c4-867d-a36ba1f253e8,naturalqa,7,2,5
2d1208bd-34dd-4645-a420-74edc3234f14,naturalqa,8,1,5
4efd5c48-fc9d-4f13-8bd9-b3b0b03e2202,naturalqa,8,1,5
56f3ceaf-165a-49dd-880b-f6ef01b4f72b,naturalqa,9,1,5
e08beebd-5613-40d3-ad73-0c8c6c510dd5,naturalqa,9,3,5
13ebbe01-d440-4c8c-8f67-6ca777ff98d0,naturalqa,8,1,5
b145c0b4-2465-4d79-a29f-705f87de9897,naturalqa,9,1,5
9def3d80-f891-4f38-93d4-e4018db2865a,naturalqa,9,1,5
614fc1ec-dbd2-49a7-8bf9-5e7393b37432,naturalqa,8,5,5
c7fec6b0-9cc4-4214-b2bc-ee792465782b,naturalqa,9,1,5
8b1ab5fc-f9fd-4cb9-ba43-02897bc6153e,naturalqa,8,1,5
5c189ea0-601e-4438-b34b-7d0687bf0e8b,naturalqa,12,3,5
7519a82f-e9e3-4794-b4f5-020525119bb1,naturalqa,9,1,5
d7ca2a35-bcc0-41f6-be31-9e74d172b1a7,naturalqa,8,1,5
3d877a0a-81b7-4e21-9990-67f0692a448f,naturalqa,10,1,5
b8b51b5b-3df9-4fbb-99bc-1c4651369a0e,naturalqa,8,1,5
0de2924f-f178-49dd-ad81-73f12d1cdbc9,naturalqa,8,2,5
bd12be0f-8b11-450c-addd-e75953c80f37,naturalqa,8,1,5
9b1aa73a-32b5-42b3-81fa-e198d0432a01,naturalqa,10,1,5
3fe7bccc-6480-45e4-9ecf-1cbaa48b8761,naturalqa,12,1,5
d6ce7ac4-8ba9-4f6f-a8b2-2f8d836819ea,naturalqa,8,1,5
9961409c-947e-4b3e-8c1b-d71b1a385588,naturalqa,8,2,5
228e3983-b32c-4adb-817e-81b373d2519d,naturalqa,8,1,5
15ec8663-22ba-4a63-8a49-caadd4f06072,naturalqa,9,1,5
3221cd60-76ae-4358-ba35-a10e7d035c1b,naturalqa,8,1,5
a8f46842-66e6-467c-8c27-65229c3735f1,naturalqa,9,1,5
b619e526-c57d-43e8-a4b8-df3fa435f7b6,naturalqa,10,1,5
7ca61bbc-5e15-4f02-b462-33b6819026f2,naturalqa,9,1,5
27a42872-7bfb-4cf2-a1f2-fc34b0285547,naturalqa,9,1,5
d451f31a-ffbe-456e-a017-07c7a36a2c1e,naturalqa,8,1,5
fd70b066-3190-494c-ba09-52f1385e9b92,naturalqa,15,1,5
b352c37c-c785-484b-9a51-3a6f6ba4886b,naturalqa,8,1,5
59cd5ef7-30bc-4d13-a0e5-8576397555bd,naturalqa,9,1,5
2e8868d3-7056-41ae-9eaa-1202b7e56ef7,naturalqa,9,1,5
c00c4c7b-7c19-4167-bddb-0bee9f55c1bc,naturalqa,8,1,5
f3807516-12de-463a-93fe-8b7436d47156,naturalqa,8,1,5
eec5ff72-ff70-496f-8de9-71e593bcde81,naturalqa,8,1,5
2be8c992-ac69-419b-98b1-78b51508035a,naturalqa,8,1,5
25739ae2-0db3-409f-ba68-635ec0d419e3,naturalqa,9,1,5
dd098d12-6937-4baa-8862-fa6b88382556,naturalqa,9,1,5
c8e7d964-47d4-4330-bb8b-ab8cd0cba80a,naturalqa,10,1,5
edd0201a-c2a7-4287-84c8-e9074e62a61e,naturalqa,14,1,5
88145401-93fe-42c0-af75-86ebf8070ce4,naturalqa,8,1,5
f85da7df-7997-4e4d-a0cc-7ea25ee9693c,naturalqa,8,2,5
dbe15cc9-7131-4b30-9f14-71e08d8fba98,naturalqa,8,1,5
5ff9d2b4-7792-46c4-b833-1ea95233345f,naturalqa,9,1,5
b561b47a-1f0d-47be-8772-c90cb8c41655,naturalqa,8,1,5
ea8eb8ae-5565-4518-a824-eec0f2bfb541,naturalqa,8,2,5
bbc40917-15a6-413e-a8a3-918f3b7c2ded,naturalqa,9,1,5
7d4879f2-fb38-4e4b-922d-b56f3d32e088,naturalqa,9,1,5
9c4989a9-624f-43cb-877a-3f2e58ec38a5,naturalqa,8,1,5
6190d18a-3949-4773-a72f-928fe4f79196,naturalqa,11,1,5
f32e40e4-5df4-4cfe-a0a4-ac42c65d11f6,naturalqa,7,1,5
5e1a5ef8-b61b-4c70-bcca-a1df4361dcdd,naturalqa,8,1,5
dbfac0ed-98b6-4c95-a853-62e4bdf06950,naturalqa,11,1,5
8dc6b343-61e0-4e2c-a9ac-3e804fdc25b1,naturalqa,11,1,5
c15edb00-8fa0-4ed6-8b6a-b37813342474,naturalqa,12,2,5
c9821152-e4ad-4d74-ad2b-d135aee10ece,naturalqa,10,1,5
e5878c86-94d1-4575-8c47-a59e13ca613a,naturalqa,8,1,5
fce52484-8e06-4202-9a49-bda550eb2fd4,naturalqa,8,1,5
410fa9d1-e68b-4da3-94ae-d247d828846c,naturalqa,8,1,5
4a2d0e3e-0a2a-4153-a675-1d3230b4c54c,naturalqa,9,1,5
c427b3cb-6a7b-460c-87c7-20a4952b8df2,naturalqa,8,3,5
e3afa1f9-49db-44f4-b45a-a43edca52284,naturalqa,8,1,5
543c0850-af7b-4be2-af45-066fbeeae698,naturalqa,14,1,5
19aa96d9-19a5-4436-bbd3-4552b002e565,naturalqa,10,1,5
76f5b60d-11df-4863-8e1d-4e3604b70ec4,naturalqa,8,1,5
ec2bdfa9-96af-4159-a238-e4c2f6db55d0,naturalqa,9,1,5
d0d80a3c-431a-4d21-87a0-65ce7b04b76d,naturalqa,8,1,5
a8f0223b-3836-4e0c-b77d-9c42aa94f7a0,naturalqa,8,1,5
502a8879-a8fd-495d-9e65-7d93c326caf0,naturalqa,8,1,5
12e687a6-5190-4230-a1df-f37592a1b74d,naturalqa,12,1,5
85f7b37d-51aa-44df-ad9b-a643e15bad84,naturalqa,10,1,5
bef8992d-a86f-4243-ab1f-36a72ea332cb,naturalqa,8,1,5
9f780e07-80cb-44b1-9648-adb9e995e48f,naturalqa,10,1,5
971d11c8-a3ea-4e72-af89-8f1b4e56794e,naturalqa,9,1,5
9875d8c2-d7c3-46f7-8854-3fd83870e507,naturalqa,8,1,5
5f5d024a-809b-4b38-a5d1-e4f3b25836c8,naturalqa,9,1,5
a25247ed-e524-460e-a93a-6d7bf4db9e36,naturalqa,9,1,5
35b722ae-131a-4793-8229-237e5bf17f77,naturalqa,11,1,5
f78900ce-a7d6-4f9a-9e94-406fdb558508,naturalqa,8,1,5
5b52b353-87e5-4bcc-a1c1-0131a2a067ba,naturalqa,8,1,5
73804950-e2f9-4112-bbf5-70f1f3ad126b,naturalqa,9,1,5
9f3f7f7b-1312-47c5-91d7-689b759f55f2,naturalqa,10,2,5
b3190339-5f3b-4f96-ade4-eb5fa3e65ef1,naturalqa,9,1,5
4db16418-61fb-4a35-be0e-fe357d989167,naturalqa,9,1,5
d26ab727-ecb8-4768-955e-17ec0d6c4335,naturalqa,9,1,5
5f4e44ba-b3df-4f2c-ad8d-4ff9ab42946b,naturalqa,8,1,5
d458cac7-6b52-4c06-9412-b8524a17745f,naturalqa,8,1,5
7aa1d8c3-0fe9-4b5e-ab14-c32deb8a79b8,naturalqa,8,1,5
50088aac-9c9b-49a1-8db2-e9c4873c027a,naturalqa,8,1,5
ec9da5b3-c8a4-43ba-9298-dac15d9cd77e,naturalqa,8,1,5
b25bf54b-ff48-4473-98b9-a76061de5611,naturalqa,8,4,5
aff9aa6d-d63e-4d58-ab3f-428a736257a1,naturalqa,7,1,5
626ffaa2-111a-408e-824b-a15abe886677,naturalqa,11,2,5
8c727f58-54e3-4451-a002-84e2f77c759d,naturalqa,7,2,5
7f0c5861-b758-4b93-8772-fee18d10ea1a,naturalqa,8,1,5
5767234c-37dd-49bc-bacd-da265c06d343,naturalqa,7,1,5
fb7308a0-21e0-499b-b9a7-c60806c30627,naturalqa,9,2,5
d9f492c3-1d13-4ca7-ad9c-2b9c90d67898,naturalqa,8,2,5
7e855515-7a85-49f8-8e29-6cd546c7e7ef,naturalqa,8,1,5
768b2a00-aed3-4319-a09e-edb98110454d,naturalqa,9,1,5
1cf63a43-9d42-44ae-a65d-b65948fd69ca,naturalqa,10,1,5
8e2e5f2f-73f9-47d3-b57c-6af54a91ce7e,naturalqa,13,1,5
d711250b-265a-42b8-ae32-71a43e8e5b1a,naturalqa,10,2,5
fbb6cc60-c056-4a39-aca6-44218c162128,naturalqa,8,1,5
b6054e5b-2afe-4b0d-a51d-2c1f391c08fd,naturalqa,8,1,5
898f5e53-4cfa-4ce3-b7ba-c02f0d4655be,naturalqa,10,1,5
17969b38-9f3e-43f5-9d05-6530a65eea0f,naturalqa,8,2,5
4a118acb-271f-453b-a847-789d93d4777a,naturalqa,10,1,5
458056a9-1a72-4fb8-85c9-b7ca2382e645,naturalqa,8,1,5
1f00b10f-00b7-4856-8b3a-1376269131a0,naturalqa,8,1,5
dfd4f90e-2d7e-4090-9bc3-b0b5ee7e080d,naturalqa,8,1,5
640487d6-8dd0-4241-af8d-cfb6f5707a73,naturalqa,8,1,5
cb87f3ea-bcac-49aa-ad0f-9f2bf7ff7130,naturalqa,9,1,5
937e41df-d8fa-45d3-9ced-3179cf2467d0,naturalqa,14,1,5
245117b1-0d57-41b8-b4b5-6556234ad020,naturalqa,8,1,5
c846b978-a3dc-4995-ab3a-bbef2fe0af23,naturalqa,8,1,5
90323323-a16d-42b8-9cd5-f68b768358dd,naturalqa,9,1,5
784de6c5-2810-4ff3-a111-c115d3c78a6b,naturalqa,8,1,5
85f5df26-bc24-439f-b974-cc3ed77c0c0a,naturalqa,9,2,5
43a0fd28-97c4-4d61-ae56-a5be74703b47,naturalqa,8,1,5
4384cb74-0de1-4be9-90db-ce1989c2910b,naturalqa,8,1,5
bde66848-30ae-43c5-a4b1-c795c673eb42,naturalqa,9,1,5
901c366e-7692-49e8-a323-da06a32ccff5,naturalqa,8,1,5
3194a9f2-6079-4ab3-ae3d-d48d42da02ea,naturalqa,9,2,5
768a8acf-0db8-4496-8e63-72d8a9cf55f7,naturalqa,8,1,5
043d631c-33bd-4c32-aeae-ccbd4ae291e4,naturalqa,8,1,5
24a1e319-4957-412f-a7aa-75a22758d740,naturalqa,9,1,5
39415add-e490-458b-a1bd-02f0eb5e43c4,naturalqa,9,1,5
af168bd3-6b65-471d-82ca-5fa2c6dba43b,naturalqa,9,1,5
89cdae3a-1e3d-4877-ae31-6abc81f06d77,naturalqa,9,1,5
a60876e5-b6f7-4fe0-9cd6-c01c158fc197,naturalqa,9,1,5
5ddde381-3bc4-4265-a758-2f577aa9fc6c,naturalqa,9,1,5
6016dd06-a8a3-4855-8447-13ebf6424f3d,naturalqa,8,2,5
b5d1c6d1-a1fe-4fb8-bfb0-964973510923,naturalqa,8,1,5
692660e5-e856-4b31-a5d4-250bd8af0d75,naturalqa,8,1,5
9f8fcf86-032a-4143-aadc-7c9337d56dd4,naturalqa,9,1,5
6b149cba-382d-405f-b2ce-b60f0b62ee7d,naturalqa,8,1,5
b9f5c96a-0005-49a6-887c-42f8db6d01f1,naturalqa,8,1,5
3813d903-ebe2-487c-b167-4261114b2d60,naturalqa,8,1,5
91644883-fe68-4185-9f92-562774e886f1,naturalqa,8,1,5
8192694a-1e9b-4bc7-b432-25b2be32cc33,naturalqa,8,2,5
2d70c838-cd18-4f06-a624-0071e0f6e9ec,naturalqa,9,1,5
98cbd958-7e47-4c93-bdba-3fdbeabf2f29,naturalqa,8,1,5
505cebdd-1d75-435a-ae53-6e7940ef82c2,naturalqa,8,1,5
da11b107-4cdc-42b2-952d-445c37976143,naturalqa,14,2,5
490e42a9-4bd3-4f30-939c-ae1269bbde2f,naturalqa,8,1,5
0a94f6e3-5d10-4eb3-9f59-39a678578e60,naturalqa,8,2,5
f12849b2-5566-475f-9d2a-d8b5c871d84a,naturalqa,8,1,5
25fc8c01-3e81-4a97-8410-214d68b3b8f1,naturalqa,8,1,5
b012f529-04a3-4bab-9beb-03754bc75fb7,naturalqa,8,1,5
8588d86b-73b5-4280-9798-91ac57ae357f,naturalqa,8,1,5
cccaef82-9c5a-484f-82cf-8eb6a85be68e,naturalqa,9,1,5
c9a982d0-5f38-4b75-a1c2-b688f47e8c65,naturalqa,8,1,5
232a6546-c871-4418-b908-bb2d9c853cdb,naturalqa,10,1,5
f96e8bfa-5f21-4fa0-9b2f-a8339e7a8298,naturalqa,11,1,5
957f638b-7339-4ced-907a-d1912275e0e4,naturalqa,8,1,5
0e721a84-eb90-4963-b8b1-5545cfd445e2,naturalqa,8,2,5
32b1ad56-e177-4370-9cb8-5c4f3f16eeb3,naturalqa,10,1,5
43098409-2266-4a7b-8ec6-f82973449e38,naturalqa,10,1,5
055f6c96-01f3-4f61-a4be-18b3a1369335,naturalqa,8,2,5
cb9d7222-3239-41d5-acfc-55660a5b9812,naturalqa,9,1,5
86cccd85-aceb-4e66-9efc-c2987dcee13b,naturalqa,14,1,5
0929a316-9b92-4c70-a7e2-cb94cf89dcbd,naturalqa,8,1,5
bf78ced2-a034-4313-a957-49df2461895d,naturalqa,8,1,5
ce4b539f-5924-40a9-91de-a8ea5e754dd1,naturalqa,8,1,5
2eada383-4baa-44f6-9335-321a58eb23db,naturalqa,8,2,5
8cdc687d-016f-43b7-9c5e-27f6242502c6,naturalqa,9,1,5
c4900a72-d97b-45d3-90b8-10272d4e42ba,naturalqa,8,1,5
82cbe7e3-bb60-4f33-9eb5-fb035321a2e5,naturalqa,8,1,5
4d12ebba-2bb4-44c0-bc0a-5ecbc6160d69,naturalqa,11,1,5
8bce434d-a33c-4f27-bb73-83922e17906d,naturalqa,8,1,5
ebc25e64-6083-4c31-b6cf-5049ae20c38a,naturalqa,8,1,5
0153cd9c-7536-4ed5-9f1f-0dbf8472a40d,naturalqa,12,1,5
5c27db3c-d045-4354-b0df-7ca6c34fa0de,naturalqa,8,1,5
cfd0c474-8842-433b-8c1f-411cb384e100,naturalqa,8,2,5
020a7518-0292-4399-8560-d73be630f881,naturalqa,8,1,5
b8850342-f6b0-4804-a3c8-bfafec33b868,naturalqa,8,1,5
0d5b1766-37fc-4444-861f-12b1aa6c302d,naturalqa,12,1,5
dbeb9215-c19b-4fed-8907-99248876d3e0,naturalqa,9,1,5
a09a5b1d-41ec-47b9-b1a1-78475bfa37a4,naturalqa,8,1,5
dded9671-7952-4b74-8a33-a9f6fc09b358,naturalqa,8,1,5
c03a910f-60e7-4169-b94f-bccd9c7d5b3e,naturalqa,9,5,5
be92b621-56c7-45c2-8fa8-2528e21768b5,naturalqa,8,1,5
ebd70ce3-d9bc-4649-b008-cffad43345d8,naturalqa,8,1,5
09a8c7db-5658-472f-aaaa-14d74238b0c1,naturalqa,8,1,5
15feea43-d25e-4706-90d5-395ea4f43a81,naturalqa,11,1,5
4369b722-35ec-45a3-81c6-67a8cb67f917,naturalqa,9,1,5
c45ba315-e340-4d12-8088-c02f5fcc147f,naturalqa,11,1,5
d0a23c15-5f23-47e8-a5ad-eed763d0d79c,naturalqa,9,1,5
8830b86a-46bf-467d-8cd3-be7fe70fc28d,naturalqa,9,1,5
74662b29-a5b5-45c9-abdc-a4428871b8a2,naturalqa,7,1,5
83d7e1a2-7d7c-4b04-9d04-22481ed08cb8,naturalqa,8,1,5
d2f3d24c-9aca-44b9-8e60-c8c83c77882f,naturalqa,8,1,5
0bf1915c-0394-4c44-995e-8cde2f93cc22,naturalqa,8,2,5
4569ae39-7578-45be-81c8-b9081323836c,naturalqa,8,1,5
69ee4b9d-a056-450d-af8d-7d667ec0b444,naturalqa,9,1,5
6f6fdb94-04f9-4731-b484-90737cae16dc,naturalqa,9,1,5
5b37b2fc-3915-474f-947a-3f9e0e9e2646,naturalqa,9,1,5
237f4a41-3f99-4484-811b-16bd407c9076,naturalqa,11,1,5
078d5518-5972-4d9b-893a-9781f457892c,naturalqa,8,1,5
0fca9872-9b32-48ff-82cd-b8f4d39434ba,naturalqa,8,2,5
7e75bc56-99e8-4bc6-b02d-eba0b9a564db,naturalqa,8,1,5
6fcbceb4-4d50-4d5b-be20-f7f6faba7eca,naturalqa,8,1,5
27fff648-225b-4330-81a2-ac23be262a2f,naturalqa,8,1,5
d3942df1-e572-4dee-b6dc-79dbe0c4edf0,naturalqa,8,1,5
306abbcb-dd50-424d-b10f-5ff9731a9af9,naturalqa,8,1,5
5e9adc54-6c88-49bf-8722-04d207dc73d5,naturalqa,8,1,5
fa76561f-1f9b-4fad-9dc3-281dd8aa7fb5,naturalqa,8,1,5
f241fd1b-8990-4c3e-9bcb-68a89f7a66d3,naturalqa,8,1,5
d67301d3-3c3a-4b4d-9b3e-249ad6c6cb2a,naturalqa,9,1,5
7e0df936-63c5-48b8-a0dd-e249b9937563,naturalqa,8,1,5
ced17bd3-4060-4ada-bd83-8261ce51c559,naturalqa,7,1,5
b3304fa8-c8d7-459e-b7c3-99c7de8236b9,naturalqa,8,1,5
76ad3ac8-5232-4ca2-a1e6-c22bd64df3a4,naturalqa,8,3,5
270a874b-4c36-4116-8180-de4c6cb51eaf,naturalqa,8,1,5
33355bb9-d201-429d-95d9-d7a0ec3dfffd,naturalqa,8,1,5
2e406735-74af-4e4f-af44-8ab3be343fab,naturalqa,7,1,5
b321d7f5-4b5f-49d1-87c6-f9fdcbf502ff,naturalqa,16,1,5
e2ad7461-2483-423e-be39-1fcc37b2ba20,naturalqa,9,1,5
e6bafead-695c-4474-b187-05ac8bfd185f,naturalqa,9,1,5
209d18ca-cfa1-4111-9e7d-9ab3b5a61dee,naturalqa,8,1,5
6ee63b7c-5c60-423d-8c84-2ba31b548108,naturalqa,8,2,5
31d2a112-9fc9-4263-9d19-0a73e92439e6,naturalqa,9,1,5
dbad9190-2366-4916-b26e-4c611e41638e,naturalqa,8,1,5
254eb98f-2433-4384-946c-ba11a86ed93a,naturalqa,13,2,5
55ef4a51-9f59-4102-a803-0d28424a21fd,naturalqa,8,1,5
027feee9-fcd1-448d-9dd3-d0db11d75431,naturalqa,9,1,5
5bc0db0d-99a8-448f-addf-3298af77118b,naturalqa,9,1,5
3ff201ba-7b51-4bd5-a4b1-d12a3861c7e6,naturalqa,9,1,5
534666c6-dabf-4d5e-a6c2-79ae5901064f,naturalqa,8,1,5
d6250004-6e01-4293-8ff0-519720c49cee,naturalqa,8,1,5
63947709-9039-44b4-99d6-5b00d6a8d9f2,naturalqa,11,1,5
7c1a13c8-5c7d-4fe0-80c3-08d4b3f026f2,naturalqa,8,1,5
56196913-9321-44bd-ae2c-2f99f6567f24,naturalqa,9,1,5
c2e66e2e-3401-4bdb-ab94-e6a7e104519f,naturalqa,8,1,5
aa8c4e25-28af-4ade-b29b-badbb76049ff,naturalqa,8,1,5
277c6e55-81d7-4e45-a739-ae7b87fa912f,naturalqa,8,1,5
952f3793-a4fc-414c-8456-d07645a79ad9,naturalqa,8,2,5
6ea984e1-a843-4268-8717-9378e5147815,naturalqa,9,1,5
75a1bccc-9df0-4dc8-8e45-5ee381b923ee,naturalqa,9,1,5
5f33782f-c3c1-4d85-a35e-94f7523516d0,naturalqa,8,1,5
3898d8e1-5fe5-400b-811e-2f65b16f116a,naturalqa,13,1,5
f0af9b37-a229-499e-9950-aa45da0f01d9,naturalqa,8,1,5
187e1641-0ff5-4ba0-9a0f-e926482ef2d4,naturalqa,8,2,5
9bc75d43-1090-49d9-946b-11a8c4e3eaa4,naturalqa,9,1,5
ceca0598-8e1a-4131-95d6-3dd364401ff8,naturalqa,9,1,5
e6b1254d-e043-4428-bdd4-70346cb13b2e,naturalqa,8,1,5
79ad5f3d-6431-4d05-9b12-a2cfe1cddbc0,naturalqa,9,1,5
4fc51424-16b5-432c-8b47-a5405f1ff728,naturalqa,8,1,5
c56029c4-21a5-4309-b63a-d3fe7eec74b1,naturalqa,8,1,5
127be7e5-29a5-4e26-8872-5815b75a7078,naturalqa,8,1,5
758fc9ad-29a3-4fa5-bb61-7102f6d4f36d,naturalqa,8,3,5
6a2f0fc4-bc16-47a1-b707-bf72f72d5bdb,naturalqa,12,1,5
feacc46e-948c-4259-80c0-ec7c3f0f0789,naturalqa,8,1,5
117eea89-f5ec-4aa7-b344-4f55a88a03d9,naturalqa,8,1,5
72e901d6-b277-47c4-856e-59b2c623acd0,naturalqa,8,3,5
8470b620-4a1b-42c4-b3e7-addd7f52e6d6,naturalqa,9,1,5
2aef71d3-c33d-445d-997f-d527ec191b77,naturalqa,11,1,5
653737fc-1f49-417d-9a02-d700beefa86c,naturalqa,8,1,5
ea232c29-b7b8-4012-9d54-62f2de795ebe,naturalqa,9,1,5
a063eb3a-c108-4837-9cd9-b8b7863ae3de,naturalqa,9,1,5
8fd9cfb8-d505-472a-9943-cdf956fdae8a,naturalqa,10,1,5
b1676e01-71eb-408f-8509-0a17f66ec97e,naturalqa,10,1,5
297af2a1-2dc9-41c6-836c-5722890287af,naturalqa,8,1,5
ae166fae-da4f-42be-85a7-9b34d0335988,naturalqa,8,1,5
1ba701ba-df0a-4aca-9308-b687401e053b,naturalqa,9,1,5
6f8e96a6-b18b-4618-887f-8bf41c1cccf9,naturalqa,10,1,5
b18aba6c-a614-4279-bff5-e2de2e73b72e,naturalqa,10,1,5
727d31f4-5170-45dc-a68c-b99b70f5d598,naturalqa,9,2,5
fdbedf53-d886-4caf-899a-bcc1e351a500,naturalqa,9,1,5
3bec4aaa-a4db-4a1c-839a-2b6d67b7d901,naturalqa,8,1,5
e0ba846b-1fda-4eb1-a0d7-b6a70311f8d6,naturalqa,8,1,5
b6ce357c-97c1-4742-ab5e-4c53804a4e95,naturalqa,8,1,5
af371d39-535a-4e99-b106-df9df1eb6aa2,naturalqa,8,2,5
107c1cd4-6dee-4878-a24a-df99f8c1bf50,naturalqa,8,1,5
702fa526-980c-43e1-9615-458df8ec2ccf,naturalqa,8,1,5
f26f9395-696b-4072-a010-7565a38641e9,naturalqa,12,1,5
28208fc1-564e-4110-a474-af4c7442f4f2,naturalqa,8,2,5
ceb44908-b4d6-4d7d-82ab-3f62529d575d,naturalqa,14,1,5
9d7f7341-7930-4a38-addb-a656c0646598,naturalqa,7,1,5
47c4d33a-0d0a-4a25-8ba9-9c9a7a9c8210,naturalqa,8,1,5
afca7717-4ffb-4e32-ba65-5b74509f85c0,naturalqa,8,2,5
391a0af8-e4de-4833-9de8-d0c5f4c22055,naturalqa,8,1,5
40663928-4eea-4dce-a0c9-7486a974b643,naturalqa,8,1,5
4505c659-9c8c-4f3f-a943-e82085365b96,naturalqa,8,1,5
6aef1404-b80d-4377-9966-cd00bf6faddc,naturalqa,8,1,5
c9bcdbd2-356d-48a9-a79b-784a35047769,naturalqa,10,1,5
861f18d5-64d8-4e4a-b821-b8e6b3495c95,naturalqa,8,1,5
2fca1fff-9207-45f3-92a6-a8885a97a8c0,naturalqa,11,1,5
255a5773-f6e4-4747-9320-203f2883143b,naturalqa,8,1,5
7a5c4229-5710-4a2e-b569-c87fc288052b,naturalqa,10,1,5
59c23a40-944f-40bc-99bc-8548ad75eee1,naturalqa,8,2,5
91e4b8d4-c51b-4dd0-9c35-a63343a954f3,naturalqa,8,2,5
56813310-da5d-4a4a-b057-34d219783933,naturalqa,8,1,5
4bdb1976-0ab0-4e99-92aa-7f991040d99c,naturalqa,8,1,5
11a07df8-da94-41d7-ac75-f2023f7babaf,naturalqa,9,1,5
d991f532-a66d-4d34-abea-0cc7ad075056,naturalqa,9,2,5
ad327a1e-f1ab-467a-90a8-af720af50f85,naturalqa,8,1,5
1fd23cbe-9e30-4218-bb30-43dbcc80260e,naturalqa,9,1,5
f5058627-5b62-42df-b21d-3d64558e8862,naturalqa,8,1,5
8786236b-04fc-42b8-8395-f4dabe5071b7,naturalqa,8,1,5
e4c0bb9f-a6a1-4ca9-85af-00b68def652d,naturalqa,8,1,5
f21f46a4-4850-4614-92ff-dfe81ded4b62,naturalqa,18,1,5
62e46243-2501-4b5e-9360-b32d861457ff,naturalqa,8,1,5
d1ac7d16-31fe-40f1-9df7-99913c205cc8,naturalqa,9,1,5
9da5337f-1d2d-4e8d-bc80-abb6347f1f5c,naturalqa,8,1,5
65a1bf0f-c3d1-4df3-b883-db05e18f529d,naturalqa,10,1,5
108c2185-4e3e-421f-96b5-542df1a2db1c,naturalqa,8,2,5
53d63c54-8425-4a86-8f2f-30410dc7fbb0,naturalqa,8,1,5
30de8797-8d0e-4163-a987-24ff5f3f889a,naturalqa,8,2,5
56b58735-f467-4329-b336-1a5d93fa377f,naturalqa,8,1,5
1f0395ca-c389-4bf8-a09d-e59ee2005bea,naturalqa,8,1,5
d6f0dee2-0377-45fc-a284-b7a04bd5e73a,naturalqa,12,4,5
366dc660-a05d-40a2-9f11-1935e3fc7c2a,naturalqa,8,1,5
1f952bda-8508-4181-a57c-102764aef0fb,naturalqa,8,1,5
c8aea232-ae2d-46e4-8f67-c2745ddd4636,naturalqa,9,5,5
de809bce-d245-4dc6-be3d-a6f9ee629a51,naturalqa,8,1,5
11c10101-834b-40d8-b14a-537f1e15c488,naturalqa,9,1,5
23881d38-4129-439c-a38a-5f3243dd88aa,naturalqa,8,1,5
17bf44ed-8bbe-45e4-8f89-2ba9dca2c4fa,naturalqa,8,1,5
9cfcb51e-8d12-42f4-8bc8-eb0a2727e4f3,naturalqa,9,1,5
931316fc-ab57-4038-b943-d1921750a672,naturalqa,8,3,5
2f567c17-613d-4258-949b-231559d4b350,naturalqa,9,2,5
8b52aad2-dbd2-4b5d-984d-ceccfb30394b,naturalqa,8,1,5
23aa61ed-25a4-4da1-98a4-cec2b137db65,naturalqa,8,3,5
0c3a8eee-3661-48e4-8a8d-13e7c8b355eb,naturalqa,9,1,5
379dac27-ff26-457a-b7d0-39f8935af965,naturalqa,8,1,5
16d2df98-c0ac-4aa6-a946-77ea5159a8b2,naturalqa,7,1,5
8f2a3a81-4b32-4ced-8dc5-b46763285975,naturalqa,8,1,5
5691acc8-3dcf-4fb3-bc05-efa118f9c01a,naturalqa,8,1,5
53f768c4-39bf-42b7-92d0-ca8a1efab503,naturalqa,8,1,5
f8f70d51-fa28-4ab6-8320-6086ab51e9ce,naturalqa,8,1,5
274344a9-e033-44c5-a81a-c3868025cb39,naturalqa,9,1,5
0e389d88-7c84-4c49-bcba-c8df52939734,naturalqa,8,1,5
b318a94a-8d3f-4d43-98ed-0e1fc814255d,naturalqa,9,1,5
be4ce566-6482-4bf5-92fc-02edeb3a4702,naturalqa,8,1,5
cddfef5f-1848-4c97-b8d0-591ec344cf24,naturalqa,10,1,5
a33c8170-d7fe-4723-9fdc-3c2d898df50b,naturalqa,8,1,5
1ad9cccb-f53f-47dc-90af-2a36f2de8f95,naturalqa,12,1,5
b332740b-0629-4790-beab-aca612eeb474,naturalqa,8,1,5
745e1581-1f65-4e06-8e65-c94fa6dee78c,naturalqa,8,1,5
6b0227d5-c2d0-425b-8dfc-b104a253d1a3,naturalqa,9,1,5
0083a85a-6c8e-41ab-9bad-0bffb78e75ab,naturalqa,8,1,5
4efa7b5a-078b-4f42-aeec-e682f6cc8395,naturalqa,11,1,5
a2c68978-eef6-4efe-930e-f666e114b669,naturalqa,9,1,5
96c30813-4c8c-4af0-aa4d-2fb18e0523ad,naturalqa,14,1,5
75c77ef5-54c8-4669-a06c-9608393146a2,naturalqa,9,1,5
d66a294d-16a7-4cee-b90f-7ea416c3272e,naturalqa,8,1,5
10a86bbe-3e4d-4939-aefe-629f0fcf8b4a,naturalqa,13,2,5
